Advisory_ID,Year,Region,State,District,Lat,Lon,Rainfall_IMD_mm,Soil_Moisture_Historical,Mean_Temp_Historical,NDVI_Vegetation_Index,Soil_pH,Soil_Type,Nitrogen,Phosphorus,Potassium,Recommended_Crop,Historical_MSP_INR,Expert_Advisory
ADV_0060,2024,Central_India,Chhattisgarh,Bijapur,16.75,75.75,749.0,0.223,26.7,0.66,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2024, switch to Banana as the recommended crop, considering the high NDVI vegetation index and suitable soil pH. Use drip irrigation to conserve water."
ADV_0061,2015,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1121.6,0.235,26.2,0.79,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2015, consider planting Coffee as the soil pH is suitable and the rainfall is adequate for the crop."
ADV_0062,2016,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1519.4,0.243,26.2,0.92,7.3,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2016, the high rainfall and suitable soil conditions make Coffee a good choice, but monitor soil moisture levels."
ADV_0063,2017,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1344.1,0.237,26.2,0.87,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2017, Coffee is still a viable option despite lower rainfall, but ensure soil moisture is maintained."
ADV_0064,2018,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1345.0,0.219,25.8,0.86,8.0,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2018, consider adjusting your crop choice due to lower rainfall and soil moisture levels."
ADV_0065,2019,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1617.0,0.229,26.4,0.91,8.0,Black & Mixed / Vertisols,Medium,Medium,High,Coconut,0,"In 2019, the high rainfall and suitable soil conditions make Coconut a good choice."
ADV_0066,2020,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1773.7,0.241,25.9,0.92,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2020, Coffee is a good option with suitable rainfall and soil conditions."
ADV_0067,2021,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1134.4,0.242,25.9,0.8,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2021, monitor soil moisture levels as the rainfall is lower, but Coffee is still a viable option."
ADV_0068,2022,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1610.9,0.237,25.7,0.92,7.9,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2022, the high rainfall and suitable soil conditions make Coffee a good choice."
ADV_0069,2023,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1417.7,0.241,26.0,0.89,7.2,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2023, consider adjusting your crop choice due to lower rainfall and soil moisture levels."
ADV_0070,2024,Central_India,Chhattisgarh,Dantewada,19.0,81.25,1799.0,0.251,26.5,0.93,7.0,Black & Mixed / Vertisols,Medium,Medium,High,Coconut,0,"For 2024, the high rainfall and suitable soil conditions make Coconut a good choice."
ADV_0071,2015,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,885.7,0.23,26.5,0.71,7.2,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2015, it is recommended to plant banana crops in the region of Central India, Chhattisgarh, Dhamtari district, as the soil pH and moisture levels are suitable for banana cultivation."
ADV_0072,2016,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1152.7,0.236,26.7,0.8,7.8,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"In 2016, the region of Central India, Chhattisgarh, Dhamtari district, is expected to have favorable conditions for banana crops, with adequate rainfall and soil moisture levels."
ADV_0073,2017,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1082.1,0.236,26.7,0.78,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2017, the region of Central India, Chhattisgarh, Dhamtari district, is suitable for banana crops, with a suitable soil pH and adequate rainfall."
ADV_0074,2018,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1196.2,0.224,26.1,0.81,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Jute,3700,"In 2018, the region of Central India, Chhattisgarh, Dhamtari district, is expected to have favorable conditions for jute crops, with adequate rainfall and soil moisture levels."
ADV_0075,2019,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1162.0,0.235,26.6,0.8,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2019, the region of Central India, Chhattisgarh, Dhamtari district, is suitable for banana crops, with a suitable soil pH and adequate rainfall."
ADV_0076,2020,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1447.7,0.244,26.0,0.9,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2020, the region of Central India, Chhattisgarh, Dhamtari district, is expected to have favorable conditions for coffee crops, with adequate rainfall and soil moisture levels."
ADV_0077,2021,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1169.7,0.238,26.2,0.81,7.3,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2021, the region of Central India, Chhattisgarh, Dhamtari district, is suitable for coffee crops, with a suitable soil pH and adequate rainfall."
ADV_0078,2022,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1592.2,0.243,26.1,0.92,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Jute,4750,"In 2022, the region of Central India, Chhattisgarh, Dhamtari district, is expected to have favorable conditions for jute crops, with adequate rainfall and soil moisture levels."
ADV_0079,2023,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,1153.7,0.239,26.3,0.8,7.0,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2023, the region of Central India, Chhattisgarh, Dhamtari district, is suitable for coffee crops, with a suitable soil pH and adequate rainfall."
ADV_0080,2024,Central_India,Chhattisgarh,Dhamtari,20.75,81.5,986.7,0.259,26.4,0.76,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"In 2024, the region of Central India, Chhattisgarh, Dhamtari district, is expected to have favorable conditions for banana crops, with adequate rainfall and soil moisture levels."
ADV_0081,2015,Central_India,Chhattisgarh,Durg,21.25,81.25,949.3,0.232,26.5,0.73,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2015, it is recommended to focus on soil pH management to ensure optimal growth of banana crops. Regular monitoring of soil moisture levels will also help in making informed irrigation decisions."
ADV_0082,2016,Central_India,Chhattisgarh,Durg,21.25,81.25,2602.7,0.242,26.7,0.92,7.9,Black & Mixed / Vertisols,Medium,Medium,High,Coconut,0,"In 2016, high rainfall and adequate soil moisture levels indicate favorable conditions for coconut cultivation. However, careful nitrogen management is crucial to prevent nutrient deficiencies."
ADV_0083,2017,Central_India,Chhattisgarh,Durg,21.25,81.25,846.3,0.236,26.6,0.7,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For 2017, the low NDVI vegetation index suggests a need for improved irrigation practices and nutrient management for banana crops. Soil pH levels are also slightly acidic, requiring adjustments for optimal growth."
ADV_0084,2018,Central_India,Chhattisgarh,Durg,21.25,81.25,1259.7,0.234,25.9,0.84,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2018, the high rainfall and adequate soil moisture levels are suitable for coffee cultivation. However, careful potassium management is essential to prevent over-fertilization."
ADV_0085,2019,Central_India,Chhattisgarh,Durg,21.25,81.25,1250.5,0.242,26.3,0.84,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2019, the high rainfall and adequate soil moisture levels are ideal for coffee cultivation. Regular monitoring of soil pH levels will also help in making informed fertilizer decisions."
ADV_0086,2020,Central_India,Chhattisgarh,Durg,21.25,81.25,1338.0,0.274,25.4,0.88,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2020, the high rainfall and adequate soil moisture levels are conducive to coffee cultivation. However, careful nitrogen management is crucial to prevent nutrient deficiencies."
ADV_0087,2021,Central_India,Chhattisgarh,Durg,21.25,81.25,1334.8,0.242,25.8,0.87,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2021, the high rainfall and adequate soil moisture levels are suitable for coffee cultivation. Regular monitoring of soil pH levels will also help in making informed fertilizer decisions."
ADV_0088,2022,Central_India,Chhattisgarh,Durg,21.25,81.25,1242.5,0.252,25.8,0.84,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"In 2022, the high rainfall and adequate soil moisture levels are ideal for coffee cultivation. However, careful potassium management is essential to prevent over-fertilization."
ADV_0089,2023,Central_India,Chhattisgarh,Durg,21.25,81.25,1389.3,0.253,25.9,0.89,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For 2023, the high rainfall and adequate soil moisture levels are conducive to coffee cultivation. Regular monitoring of soil pH levels will also help in making informed fertilizer decisions."
ADV_0090,2024,Central_India,Chhattisgarh,Durg,21.25,81.25,752.3,0.257,26.3,0.68,8.1,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"In 2024, the low NDVI vegetation index suggests a need for improved irrigation practices and nutrient management for banana crops. Soil pH levels are also slightly alkaline, requiring adjustments for optimal growth."
ADV_0091,2015,Central_India,Chhattisgarh,Gariaband,20.75,82.0,921.4,0.219,26.1,0.72,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2015, it is recommended to plant Banana crop as the soil pH is suitable and the rainfall is adequate. Regular monitoring of soil moisture is necessary to ensure optimal growth."
ADV_0092,2016,Central_India,Chhattisgarh,Gariaband,20.75,82.0,1060.5,0.227,26.3,0.77,7.5,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2016, Coffee crop is recommended due to the high rainfall and suitable soil conditions. Fertilizer application should be done based on soil test results to avoid over-fertilization."
ADV_0093,2017,Central_India,Chhattisgarh,Gariaband,20.75,82.0,864.7,0.224,26.3,0.7,7.4,Black & Mixed / Vertisols,Medium,Medium,High,Banana,0,"For the year 2017, Banana crop is recommended as the soil moisture is within the optimal range and the temperature is suitable. Irrigation should be done judiciously to avoid waterlogging."
ADV_0094,2018,Central_India,Chhattisgarh,Gariaband,20.75,82.0,1118.0,0.204,25.9,0.77,8.0,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2018, Coffee crop is recommended due to the high rainfall and suitable soil conditions. Pruning of the crop should be done regularly to promote healthy growth."
ADV_0095,2019,Central_India,Chhattisgarh,Gariaband,20.75,82.0,1071.2,0.22,26.3,0.77,8.0,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2019, Coffee crop is recommended as the soil pH is suitable and the rainfall is adequate. Pest and disease management should be done regularly to avoid damage to the crop."
ADV_0096,2020,Central_India,Chhattisgarh,Gariaband,20.75,82.0,1252.0,0.231,25.8,0.83,7.7,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2020, Coffee crop is recommended due to the high rainfall and suitable soil conditions. Soil testing should be done regularly to ensure optimal fertilizer application."
ADV_0097,2021,Central_India,Chhattisgarh,Gariaband,20.75,82.0,1239.2,0.229,25.8,0.83,7.1,Black & Mixed / Vertisols,Medium,Medium,High,Coffee,0,"For the year 2021, Coffee crop is recommended as the soil moisture is within the optimal range and the temperature is suitable. Mulching should be done to retain soil moisture and suppress weeds."
